dt,AverageTemperature,AverageTemperatureUncertainty,Country
1964-03-01,25.976,0.147,Australia
1964-04-01,22.304,0.172,Australia
1964-05-01,17.891,0.26,Australia
1964-06-01,15.501,0.318,Australia
1964-07-01,15.197000000000001,0.231,Australia
1964-08-01,16.295,0.28800000000000003,Australia
1964-09-01,19.896,0.124,Australia
1964-10-01,21.2,0.257,Australia
1964-11-01,24.995,0.141,Australia
1964-12-01,26.0,0.182,Australia
1965-01-01,27.95,0.184,Australia
1965-02-01,28.904,0.139,Australia
1965-03-01,25.641,0.302,Australia
1965-04-01,21.532,0.163,Australia
1965-05-01,18.705,0.32799999999999996,Australia
1965-06-01,15.538,0.452,Australia
1965-07-01,13.372,0.289,Australia
1965-08-01,16.430999999999994,0.145,Australia
1965-09-01,20.311,0.166,Australia
1965-10-01,23.488000000000003,0.25,Australia
1965-11-01,25.655,0.256,Australia
1965-12-01,27.578000000000007,0.302,Australia
1966-01-01,27.698,0.249,Australia
1966-02-01,27.306,0.149,Australia
1966-03-01,25.769,0.145,Australia
1966-04-01,22.459,0.156,Australia
1966-05-01,17.211,0.19399999999999998,Australia
1966-06-01,15.427,0.159,Australia
1966-07-01,13.889000000000001,0.209,Australia
1966-08-01,15.113,0.218,Australia
1966-09-01,18.860000000000007,0.275,Australia
1966-10-01,21.22,0.162,Australia
1966-11-01,25.238000000000003,0.17800000000000002,Australia
1966-12-01,26.142,0.14,Australia
1967-01-01,28.071,0.203,Australia
1967-02-01,26.642,0.23199999999999998,Australia
1967-03-01,24.051,0.187,Australia
1967-04-01,22.6,0.146,Australia
1967-05-01,18.447,0.205,Australia
1967-06-01,15.032,0.203,Australia
1967-07-01,13.597000000000001,0.349,Australia
1967-08-01,15.167,0.325,Australia
1967-09-01,19.005000000000006,0.22899999999999998,Australia
1967-10-01,24.26,0.09300000000000001,Australia
1967-11-01,25.851,0.1,Australia
1967-12-01,26.782,0.121,Australia
1968-01-01,28.406,0.20600000000000002,Australia
1968-02-01,27.759,0.126,Australia
1968-03-01,25.906,0.172,Australia
1968-04-01,22.708,0.248,Australia
1968-05-01,16.538999999999998,0.16699999999999998,Australia
1968-06-01,15.499,0.32299999999999995,Australia
1968-07-01,13.34,0.222,Australia
1968-08-01,14.794,0.146,Australia
1968-09-01,18.537000000000006,0.13699999999999998,Australia
1968-10-01,22.374000000000002,0.183,Australia
1968-11-01,25.357,0.133,Australia
1968-12-01,26.326999999999998,0.151,Australia
1969-01-01,29.083,0.151,Australia
1969-02-01,27.543000000000006,0.192,Australia
1969-03-01,25.438,0.14400000000000002,Australia
1969-04-01,21.772,0.21100000000000002,Australia
1969-05-01,18.262,0.17600000000000002,Australia
1969-06-01,14.625,0.22899999999999998,Australia
1969-07-01,15.137,0.183,Australia
1969-08-01,16.747,0.231,Australia
1969-09-01,17.714000000000006,0.149,Australia
1969-10-01,23.505,0.17600000000000002,Australia
1969-11-01,25.551,0.175,Australia
1969-12-01,26.794,0.175,Australia
1970-01-01,28.119,0.16699999999999998,Australia
1970-02-01,28.377,0.174,Australia
1970-03-01,25.659,0.201,Australia
1970-04-01,21.936,0.233,Australia
1970-05-01,17.534000000000002,0.221,Australia
1970-06-01,16.086000000000002,0.27399999999999997,Australia
1970-07-01,14.0,0.19,Australia
1970-08-01,15.549,0.191,Australia
1970-09-01,18.593,0.11699999999999999,Australia
1970-10-01,23.213,0.17300000000000001,Australia
1970-11-01,25.067,0.147,Australia
1970-12-01,27.176,0.124,Australia
1971-01-01,28.603,0.166,Australia
1971-02-01,27.831,0.19899999999999998,Australia
1971-03-01,26.133000000000006,0.107,Australia
1971-04-01,21.551,0.22,Australia
1971-05-01,17.573999999999998,0.21899999999999997,Australia
1971-06-01,14.082,0.162,Australia
1971-07-01,13.843,0.195,Australia
1971-08-01,16.462,0.19,Australia
1971-09-01,19.737000000000002,0.192,Australia
1971-10-01,23.046,0.15,Australia
1971-11-01,24.279,0.14,Australia
1971-12-01,26.711,0.196,Australia
1972-01-01,27.114,0.271,Australia
1972-02-01,27.156,0.13,Australia
1972-03-01,25.166,0.12300000000000001,Australia
1972-04-01,21.628,0.27399999999999997,Australia
1972-05-01,18.292,0.115,Australia
1972-06-01,15.673,0.223,Australia
1972-07-01,14.050999999999998,0.22699999999999998,Australia
1972-08-01,16.823,0.266,Australia
1972-09-01,20.193,0.207,Australia
1972-10-01,23.06600000000001,0.233,Australia
1972-11-01,25.939,0.11199999999999999,Australia
1972-12-01,29.044,0.168,Australia
1973-01-01,28.994,0.23199999999999998,Australia
1973-02-01,27.566,0.225,Australia
1973-03-01,26.185,0.311,Australia
1973-04-01,23.076999999999998,0.16899999999999998,Australia
1973-05-01,19.553,0.29,Australia
1973-06-01,15.929,0.12,Australia
1973-07-01,16.272000000000002,0.22899999999999998,Australia
1973-08-01,16.929000000000002,0.262,Australia
1973-09-01,19.404,0.11800000000000001,Australia
1973-10-01,22.878,0.254,Australia
1973-11-01,25.171,0.076,Australia
1973-12-01,26.995,0.179,Australia
1974-01-01,26.991,0.16699999999999998,Australia
1974-02-01,26.256,0.289,Australia
1974-03-01,25.862,0.254,Australia
1974-04-01,21.454,0.133,Australia
1974-05-01,17.743,0.21100000000000002,Australia
1974-06-01,14.361,0.158,Australia
1974-07-01,14.759,0.156,Australia
1974-08-01,16.26,0.266,Australia
1974-09-01,18.592,0.221,Australia
1974-10-01,21.767,0.12,Australia
1974-11-01,24.083,0.32799999999999996,Australia
1974-12-01,26.729,0.247,Australia
1975-01-01,27.328000000000007,0.162,Australia
1975-02-01,27.091,0.263,Australia
1975-03-01,25.074,0.111,Australia
1975-04-01,21.771,0.127,Australia
1975-05-01,18.525,0.203,Australia
1975-06-01,14.918,0.239,Australia
1975-07-01,16.195,0.302,Australia
1975-08-01,16.033,0.429,Australia
1975-09-01,20.15,0.266,Australia
1975-10-01,21.069000000000006,0.24600000000000002,Australia
1975-11-01,25.402,0.114,Australia
1975-12-01,26.756,0.201,Australia
1976-01-01,26.349,0.18100000000000002,Australia
1976-02-01,26.772,0.142,Australia
1976-03-01,25.286,0.147,Australia
1976-04-01,21.496,0.161,Australia
1976-05-01,17.436999999999998,0.368,Australia
1976-06-01,14.533,0.23600000000000002,Australia
1976-07-01,14.404000000000002,0.35,Australia
1976-08-01,15.532,0.19,Australia
1976-09-01,18.734,0.23399999999999999,Australia
1976-10-01,21.341,0.315,Australia
1976-11-01,24.522,0.145,Australia
1976-12-01,27.915,0.134,Australia
1977-01-01,28.097,0.19699999999999998,Australia
1977-02-01,28.237,0.19,Australia
1977-03-01,25.338,0.17300000000000001,Australia
1977-04-01,21.784,0.121,Australia
1977-05-01,17.81,0.223,Australia
1977-06-01,14.553,0.166,Australia
1977-07-01,13.919,0.225,Australia
1977-08-01,17.041,0.195,Australia
1977-09-01,18.632,0.21,Australia
1977-10-01,23.497,0.153,Australia
1977-11-01,26.000999999999998,0.114,Australia
1977-12-01,27.801,0.207,Australia
1978-01-01,27.966,0.207,Australia
1978-02-01,28.063,0.16699999999999998,Australia
1978-03-01,26.514,0.145,Australia
1978-04-01,22.116,0.22899999999999998,Australia
1978-05-01,18.767,0.155,Australia
1978-06-01,14.889000000000001,0.151,Australia
1978-07-01,13.98,0.267,Australia
1978-08-01,15.618,0.242,Australia
1978-09-01,17.885,0.11800000000000001,Australia
1978-10-01,21.972,0.1,Australia
1978-11-01,24.958,0.201,Australia
1978-12-01,26.534,0.2,Australia
1979-01-01,29.301,0.16899999999999998,Australia
1979-02-01,27.442,0.209,Australia
1979-03-01,26.275,0.18899999999999997,Australia
1979-04-01,22.279,0.262,Australia
1979-05-01,17.206,0.294,Australia
1979-06-01,16.006,0.165,Australia
1979-07-01,14.503,0.125,Australia
1979-08-01,16.309,0.281,Australia
1979-09-01,19.589000000000002,0.131,Australia
1979-10-01,22.794,0.14800000000000002,Australia
1979-11-01,26.81,0.124,Australia
1979-12-01,28.514,0.204,Australia
1980-01-01,28.353,0.138,Australia
1980-02-01,27.687,0.21,Australia
1980-03-01,26.776,0.151,Australia
1980-04-01,22.833,0.17300000000000001,Australia
1980-05-01,19.47,0.161,Australia
1980-06-01,15.648,0.237,Australia
1980-07-01,14.526000000000002,0.19899999999999998,Australia
1980-08-01,17.023,0.193,Australia
1980-09-01,20.883000000000006,0.10400000000000001,Australia
1980-10-01,23.041,0.152,Australia
1980-11-01,26.820999999999998,0.182,Australia
1980-12-01,27.973000000000006,0.162,Australia
1981-01-01,28.628,0.19899999999999998,Australia
1981-02-01,27.478,0.127,Australia
1981-03-01,24.965,0.147,Australia
1981-04-01,23.747,0.193,Australia
1981-05-01,18.529,0.18899999999999997,Australia
1981-06-01,14.963,0.307,Australia
1981-07-01,14.908,0.24100000000000002,Australia
1981-08-01,16.8,0.157,Australia
1981-09-01,20.905,0.14300000000000002,Australia
1981-10-01,22.721,0.23199999999999998,Australia
1981-11-01,24.625,0.223,Australia
1981-12-01,27.7,0.18600000000000005,Australia
1982-01-01,28.76,0.11900000000000001,Australia
1982-02-01,27.715,0.096,Australia
1982-03-01,25.069000000000006,0.18100000000000002,Australia
1982-04-01,22.076999999999998,0.126,Australia
1982-05-01,18.172,0.205,Australia
1982-06-01,13.831,0.21600000000000005,Australia
1982-07-01,13.401,0.204,Australia
1982-08-01,17.616,0.106,Australia
1982-09-01,19.207,0.098,Australia
1982-10-01,22.133000000000006,0.12300000000000001,Australia
1982-11-01,26.78,0.287,Australia
1982-12-01,28.165,0.217,Australia
1983-01-01,28.125,0.22699999999999998,Australia
1983-02-01,29.661,0.308,Australia
1983-03-01,26.259,0.11699999999999999,Australia
1983-04-01,20.919,0.17,Australia
1983-05-01,18.660999999999998,0.179,Australia
1983-06-01,15.404000000000002,0.252,Australia
1983-07-01,13.529000000000002,0.161,Australia
1983-08-01,17.066,0.159,Australia
1983-09-01,21.149,0.153,Australia
1983-10-01,23.357,0.207,Australia
1983-11-01,25.625999999999998,0.165,Australia
1983-12-01,27.377,0.275,Australia
1984-01-01,26.609,0.205,Australia
1984-02-01,27.388,0.157,Australia
1984-03-01,24.552,0.243,Australia
1984-04-01,21.964,0.11599999999999999,Australia
1984-05-01,18.750999999999998,0.126,Australia
1984-06-01,15.203,0.17800000000000002,Australia
1984-07-01,13.672,0.243,Australia
1984-08-01,16.229,0.2,Australia
1984-09-01,17.983,0.15,Australia
1984-10-01,22.72,0.201,Australia
1984-11-01,25.833,0.177,Australia
1984-12-01,27.299,0.19,Australia
1985-01-01,28.782,0.156,Australia
1985-02-01,28.42,0.15,Australia
1985-03-01,26.761,0.165,Australia
1985-04-01,22.116,0.318,Australia
1985-05-01,18.494,0.225,Australia
1985-06-01,14.357000000000001,0.28300000000000003,Australia
1985-07-01,14.510000000000002,0.187,Australia
1985-08-01,16.939,0.226,Australia
1985-09-01,18.907,0.213,Australia
1985-10-01,22.277,0.19899999999999998,Australia
1985-11-01,25.777,0.17800000000000002,Australia
1985-12-01,27.181,0.239,Australia
1986-01-01,28.002,0.261,Australia
1986-02-01,28.237,0.151,Australia
1986-03-01,27.436999999999998,0.26,Australia
1986-04-01,22.686,0.188,Australia
1986-05-01,19.127,0.177,Australia
1986-06-01,15.629000000000001,0.225,Australia
1986-07-01,14.179,0.19399999999999998,Australia
1986-08-01,15.436,0.13,Australia
1986-09-01,19.893,0.16899999999999998,Australia
1986-10-01,21.83,0.10099999999999999,Australia
1986-11-01,25.426,0.18899999999999997,Australia
1986-12-01,27.237,0.14,Australia
1987-01-01,28.172,0.142,Australia
1987-02-01,27.085,0.126,Australia
1987-03-01,25.006,0.129,Australia
1987-04-01,23.142,0.17,Australia
1987-05-01,18.155,0.151,Australia
1987-06-01,16.083000000000002,0.172,Australia
1987-07-01,14.563,0.168,Australia
1987-08-01,16.069000000000006,0.2,Australia
1987-09-01,19.668000000000006,0.19699999999999998,Australia
1987-10-01,23.469,0.107,Australia
1987-11-01,26.029,0.159,Australia
1987-12-01,27.428,0.17,Australia
1988-01-01,29.249,0.162,Australia
1988-02-01,27.384,0.138,Australia
1988-03-01,26.547,0.163,Australia
1988-04-01,22.728,0.204,Australia
1988-05-01,19.464,0.22899999999999998,Australia
1988-06-01,16.168,0.184,Australia
1988-07-01,15.509,0.16899999999999998,Australia
1988-08-01,16.852,0.166,Australia
1988-09-01,20.565,0.145,Australia
1988-10-01,24.92,0.131,Australia
1988-11-01,25.195999999999998,0.09300000000000001,Australia
1988-12-01,26.979,0.188,Australia
1989-01-01,27.782,0.247,Australia
1989-02-01,28.227,0.212,Australia
1989-03-01,25.669,0.254,Australia
1989-04-01,22.496,0.24600000000000002,Australia
1989-05-01,19.128,0.209,Australia
1989-06-01,14.366,0.20199999999999999,Australia
1989-07-01,13.966,0.252,Australia
1989-08-01,14.907,0.305,Australia
1989-09-01,19.812,0.156,Australia
1989-10-01,23.183000000000003,0.203,Australia
1989-11-01,25.195999999999998,0.149,Australia
1989-12-01,27.622,0.12,Australia
1990-01-01,28.75,0.20199999999999999,Australia
1990-02-01,27.017,0.135,Australia
1990-03-01,26.935,0.185,Australia
1990-04-01,22.275,0.09300000000000001,Australia
1990-05-01,19.25,0.146,Australia
1990-06-01,14.792000000000002,0.26,Australia
1990-07-01,15.081,0.151,Australia
1990-08-01,15.88,0.198,Australia
1990-09-01,19.357000000000006,0.215,Australia
1990-10-01,23.262,0.163,Australia
1990-11-01,27.22,0.28300000000000003,Australia
1990-12-01,28.45,0.198,Australia
1991-01-01,28.509,0.115,Australia
1991-02-01,28.308000000000003,0.134,Australia
1991-03-01,26.148000000000003,0.213,Australia
1991-04-01,22.544,0.158,Australia
1991-05-01,18.737,0.158,Australia
1991-06-01,17.034000000000002,0.11599999999999999,Australia
1991-07-01,15.001,0.184,Australia
1991-08-01,16.447,0.09699999999999999,Australia
1991-09-01,20.014000000000006,0.156,Australia
1991-10-01,24.28,0.145,Australia
1991-11-01,25.756,0.153,Australia
1991-12-01,27.071,0.16399999999999998,Australia
1992-01-01,27.691,0.28300000000000003,Australia
1992-02-01,27.915,0.135,Australia
1992-03-01,26.888,0.18600000000000005,Australia
1992-04-01,22.965999999999998,0.251,Australia
1992-05-01,18.675,0.155,Australia
1992-06-01,15.507,0.231,Australia
1992-07-01,15.038,0.138,Australia
1992-08-01,16.304000000000002,0.2,Australia
1992-09-01,19.206,0.307,Australia
1992-10-01,22.022,0.11900000000000001,Australia
1992-11-01,24.324,0.27699999999999997,Australia
1992-12-01,26.655,0.45299999999999996,Australia
1993-01-01,28.594,0.158,Australia
1993-02-01,27.174,0.156,Australia
1993-03-01,26.009,0.195,Australia
1993-04-01,23.458,0.151,Australia
1993-05-01,19.016,0.247,Australia
1993-06-01,15.132,0.154,Australia
1993-07-01,15.435,0.171,Australia
1993-08-01,16.814,0.16699999999999998,Australia
1993-09-01,19.453000000000007,0.175,Australia
1993-10-01,22.123,0.175,Australia
1993-11-01,26.183000000000003,0.17800000000000002,Australia
1993-12-01,26.531,0.182,Australia
1994-01-01,28.913,0.207,Australia
1994-02-01,27.398000000000003,0.149,Australia
1994-03-01,25.015,0.136,Australia
1994-04-01,21.99,0.218,Australia
1994-05-01,18.628,0.257,Australia
1994-06-01,15.227,0.28,Australia
1994-07-01,14.719000000000001,0.262,Australia
1994-08-01,15.744000000000002,0.172,Australia
1994-09-01,19.546000000000006,0.196,Australia
1994-10-01,23.29,0.204,Australia
1994-11-01,25.798,0.23199999999999998,Australia
1994-12-01,28.095,0.244,Australia
1995-01-01,28.232,0.139,Australia
1995-02-01,27.085,0.129,Australia
1995-03-01,25.067,0.105,Australia
1995-04-01,21.396,0.17800000000000002,Australia
1995-05-01,17.930999999999994,0.192,Australia
1995-06-01,15.546,0.177,Australia
1995-07-01,14.882,0.149,Australia
1995-08-01,17.197,0.14800000000000002,Australia
1995-09-01,20.642000000000003,0.16899999999999998,Australia
1995-10-01,22.677,0.1,Australia
1995-11-01,25.978,0.18899999999999997,Australia
1995-12-01,26.829,0.17,Australia
1996-01-01,28.058000000000003,0.221,Australia
1996-02-01,27.806,0.09699999999999999,Australia
1996-03-01,25.849,0.10300000000000001,Australia
1996-04-01,21.893,0.18600000000000005,Australia
1996-05-01,18.594,0.18,Australia
1996-06-01,17.401,0.19399999999999998,Australia
1996-07-01,15.337,0.182,Australia
1996-08-01,16.820999999999998,0.11699999999999999,Australia
1996-09-01,19.967,0.198,Australia
1996-10-01,23.328000000000007,0.19399999999999998,Australia
1996-11-01,25.561,0.094,Australia
1996-12-01,27.289,0.16399999999999998,Australia
1997-01-01,27.571,0.155,Australia
1997-02-01,28.325,0.16899999999999998,Australia
1997-03-01,25.075,0.23199999999999998,Australia
1997-04-01,22.275,0.18100000000000002,Australia
1997-05-01,18.287,0.122,Australia
1997-06-01,15.174000000000001,0.2,Australia
1997-07-01,13.847000000000001,0.268,Australia
1997-08-01,16.061,0.192,Australia
1997-09-01,20.646,0.196,Australia
1997-10-01,23.293000000000006,0.233,Australia
1997-11-01,26.371,0.136,Australia
1997-12-01,28.107,0.18100000000000002,Australia
1998-01-01,28.853,0.183,Australia
1998-02-01,28.769000000000002,0.18899999999999997,Australia
1998-03-01,26.865,0.198,Australia
1998-04-01,22.6,0.172,Australia
1998-05-01,19.657,0.11699999999999999,Australia
1998-06-01,15.837000000000002,0.162,Australia
1998-07-01,14.844000000000001,0.187,Australia
1998-08-01,17.667,0.127,Australia
1998-09-01,20.606,0.185,Australia
1998-10-01,23.435,0.17800000000000002,Australia
1998-11-01,25.61,0.145,Australia
1998-12-01,27.235,0.20600000000000002,Australia
1999-01-01,29.14,0.10400000000000001,Australia
1999-02-01,27.339000000000002,0.146,Australia
1999-03-01,26.212,0.13,Australia
1999-04-01,21.135,0.207,Australia
1999-05-01,19.28,0.166,Australia
1999-06-01,15.636,0.156,Australia
1999-07-01,15.079,0.205,Australia
1999-08-01,16.97,0.175,Australia
1999-09-01,20.659000000000002,0.20199999999999999,Australia
1999-10-01,23.301,0.21899999999999997,Australia
1999-11-01,23.892,0.22899999999999998,Australia
1999-12-01,26.131,0.185,Australia
2000-01-01,27.071,0.17300000000000001,Australia
2000-02-01,27.367,0.18899999999999997,Australia
2000-03-01,25.474,0.17800000000000002,Australia
2000-04-01,21.897,0.085,Australia
2000-05-01,16.962,0.156,Australia
2000-06-01,14.402000000000001,0.21600000000000005,Australia
2000-07-01,15.116,0.175,Australia
2000-08-01,16.118,0.218,Australia
2000-09-01,20.99,0.174,Australia
2000-10-01,22.323,0.214,Australia
2000-11-01,25.737,0.163,Australia
2000-12-01,27.059,0.171,Australia
2001-01-01,29.133000000000006,0.165,Australia
2001-02-01,27.699,0.223,Australia
2001-03-01,24.822,0.14800000000000002,Australia
2001-04-01,22.141,0.124,Australia
2001-05-01,17.759,0.163,Australia
2001-06-01,15.939,0.145,Australia
2001-07-01,14.880999999999998,0.165,Australia
2001-08-01,16.137999999999998,0.127,Australia
2001-09-01,20.222,0.228,Australia
2001-10-01,21.495,0.109,Australia
2001-11-01,24.885,0.155,Australia
2001-12-01,26.399,0.185,Australia
2002-01-01,27.824,0.244,Australia
2002-02-01,26.583000000000002,0.191,Australia
2002-03-01,25.962,0.09,Australia
2002-04-01,23.845,0.139,Australia
2002-05-01,19.547,0.14800000000000002,Australia
2002-06-01,15.482000000000001,0.127,Australia
2002-07-01,14.806,0.20800000000000002,Australia
2002-08-01,16.325,0.2,Australia
2002-09-01,20.414,0.168,Australia
2002-10-01,23.612,0.20800000000000002,Australia
2002-11-01,27.035,0.132,Australia
2002-12-01,28.095,0.18600000000000005,Australia
2003-01-01,28.692,0.17,Australia
2003-02-01,28.35,0.18,Australia
2003-03-01,25.23,0.16699999999999998,Australia
2003-04-01,22.919,0.21899999999999997,Australia
2003-05-01,19.156,0.215,Australia
2003-06-01,15.922,0.309,Australia
2003-07-01,15.274000000000001,0.237,Australia
2003-08-01,16.65,0.262,Australia
2003-09-01,20.542,0.251,Australia
2003-10-01,22.204,0.324,Australia
2003-11-01,26.195999999999998,0.161,Australia
2003-12-01,28.149,0.207,Australia
2004-01-01,28.474,0.124,Australia
2004-02-01,28.199,0.086,Australia
2004-03-01,25.973000000000006,0.146,Australia
2004-04-01,22.991999999999997,0.13699999999999998,Australia
2004-05-01,18.2,0.145,Australia
2004-06-01,15.841,0.258,Australia
2004-07-01,14.754000000000001,0.182,Australia
2004-08-01,15.956,0.231,Australia
2004-09-01,19.112000000000002,0.12300000000000001,Australia
2004-10-01,24.43,0.278,Australia
2004-11-01,25.835,0.139,Australia
2004-12-01,27.677,0.11900000000000001,Australia
2005-01-01,28.553,0.152,Australia
2005-02-01,28.187,0.139,Australia
2005-03-01,26.784,0.121,Australia
2005-04-01,24.714,0.146,Australia
2005-05-01,19.56,0.222,Australia
2005-06-01,16.160999999999998,0.149,Australia
2005-07-01,15.482000000000001,0.154,Australia
2005-08-01,16.434,0.17,Australia
2005-09-01,20.545,0.11199999999999999,Australia
2005-10-01,23.88000000000001,0.139,Australia
2005-11-01,26.328000000000007,0.17600000000000002,Australia
2005-12-01,28.134,0.188,Australia
2006-01-01,29.059,0.205,Australia
2006-02-01,27.929000000000002,0.271,Australia
2006-03-01,26.302,0.20800000000000002,Australia
2006-04-01,21.48,0.27,Australia
2006-05-01,17.221999999999998,0.257,Australia
2006-06-01,14.223,0.254,Australia
2006-07-01,14.403,0.22,Australia
2006-08-01,17.185,0.235,Australia
2006-09-01,20.629,0.129,Australia
2006-10-01,24.181,0.177,Australia
2006-11-01,27.179,0.094,Australia
2006-12-01,27.381,0.179,Australia
2007-01-01,28.041,0.146,Australia
2007-02-01,29.298000000000002,0.146,Australia
2007-03-01,26.174,0.165,Australia
2007-04-01,22.999,0.14800000000000002,Australia
2007-05-01,19.992,0.134,Australia
2007-06-01,13.724,0.204,Australia
2007-07-01,14.71,0.17,Australia
2007-08-01,16.985,0.10400000000000001,Australia
2007-09-01,20.545,0.24100000000000002,Australia
2007-10-01,23.971,0.11199999999999999,Australia
2007-11-01,26.192,0.162,Australia
2007-12-01,27.21,0.162,Australia
2008-01-01,29.258000000000006,0.207,Australia
2008-02-01,26.91,0.155,Australia
2008-03-01,26.265,0.14800000000000002,Australia
2008-04-01,21.723000000000006,0.165,Australia
2008-05-01,18.623,0.141,Australia
2008-06-01,16.256,0.172,Australia
2008-07-01,14.784,0.13699999999999998,Australia
2008-08-01,15.218,0.18600000000000005,Australia
2008-09-01,20.702,0.2,Australia
2008-10-01,24.336,0.13699999999999998,Australia
2008-11-01,25.423,0.153,Australia
2008-12-01,27.213,0.19399999999999998,Australia
2009-01-01,28.47,0.188,Australia
2009-02-01,28.005,0.13699999999999998,Australia
2009-03-01,26.233,0.163,Australia
2009-04-01,22.683000000000003,0.20800000000000002,Australia
2009-05-01,18.142,0.17800000000000002,Australia
2009-06-01,15.880999999999998,0.162,Australia
2009-07-01,15.193,0.24600000000000002,Australia
2009-08-01,18.575,0.19399999999999998,Australia
2009-09-01,20.552,0.17800000000000002,Australia
2009-10-01,23.128,0.135,Australia
2009-11-01,27.404,0.23600000000000002,Australia
2009-12-01,28.021,0.187,Australia
2010-01-01,28.676,0.18,Australia
2010-02-01,28.311,0.133,Australia
2010-03-01,25.995,0.18899999999999997,Australia
2010-04-01,23.511999999999997,0.132,Australia
2010-05-01,18.629,0.16899999999999998,Australia
2010-06-01,15.488,0.22,Australia
2010-07-01,15.321000000000002,0.23800000000000002,Australia
2010-08-01,16.018,0.244,Australia
2010-09-01,19.321,0.171,Australia
2010-10-01,22.202,0.161,Australia
2010-11-01,24.828000000000007,0.165,Australia
2010-12-01,26.637,0.175,Australia
2011-01-01,28.895,0.191,Australia
2011-02-01,27.293000000000006,0.17800000000000002,Australia
2011-03-01,24.789,0.203,Australia
2011-04-01,21.549,0.183,Australia
2011-05-01,16.842,0.171,Australia
2011-06-01,14.569,0.207,Australia
2011-07-01,15.029000000000002,0.214,Australia
2011-08-01,17.152,0.105,Australia
2011-09-01,19.491,0.125,Australia
2011-10-01,23.166,0.172,Australia
2011-11-01,25.728,0.207,Australia
2011-12-01,26.701,0.287,Australia
2012-01-01,27.904,0.35600000000000004,Australia
2012-02-01,27.2,0.18600000000000005,Australia
2012-03-01,24.699,0.156,Australia
2012-04-01,22.208,0.23800000000000002,Australia
2012-05-01,17.761999999999997,0.248,Australia
2012-06-01,14.674000000000001,0.239,Australia
2012-07-01,14.027000000000001,0.266,Australia
2012-08-01,16.408,0.315,Australia
2012-09-01,20.474,0.24100000000000002,Australia
2012-10-01,23.586,0.207,Australia
2012-11-01,26.935,0.188,Australia
2012-12-01,28.417,0.204,Australia
2013-01-01,29.861,0.17600000000000002,Australia
2013-02-01,28.311,0.183,Australia
2013-03-01,26.59,0.157,Australia
2013-04-01,23.305,0.226,Australia
2013-05-01,19.377,0.22899999999999998,Australia
2013-06-01,16.018,0.251,Australia
2013-07-01,15.933,0.187,Australia
2013-08-01,17.748,0.38,Australia
1768-09-01,5.2570000000000014,3.1069999999999998,Canada
1768-10-01,-3.3930000000000002,2.9810000000000003,Canada
1768-11-01,-12.829,3.967,Canada
1768-12-01,-20.582,4.622,Canada
1769-01-01,-24.756,4.7219999999999995,Canada
1769-02-01,-22.915,2.8710000000000004,Canada
1769-03-01,-16.862000000000002,3.359,Canada
1769-04-01,-5.292000000000002,3.154,Canada
1769-05-01,4.856999999999998,4.409,Canada
1769-06-01,11.970999999999998,2.9410000000000003,Canada
1769-07-01,13.953,2.945,Canada
1769-08-01,11.621,3.6430000000000002,Canada
1774-10-01,-2.952,3.325,Canada
1774-11-01,-13.402999999999999,4.644,Canada
1774-12-01,-22.913,3.0410000000000004,Canada
1775-01-01,-20.603,3.117,Canada
1775-02-01,-18.234,3.4810000000000003,Canada
1775-03-01,-12.975,2.656,Canada
1775-04-01,-7.375,2.573,Canada
1775-05-01,2.417,3.0260000000000002,Canada
1775-06-01,8.523,3.983,Canada
1775-07-01,12.797,2.343,Canada
1775-08-01,11.34,2.6180000000000003,Canada
1775-09-01,4.166,2.431,Canada
1775-10-01,-1.683,2.847,Canada
1775-11-01,-7.536,4.663,Canada
1775-12-01,-21.366999999999997,2.8569999999999998,Canada
1776-01-01,-26.035,5.275,Canada
1776-02-01,-20.605,3.7110000000000003,Canada
1776-03-01,-17.101,2.7119999999999997,Canada
1776-04-01,-7.754,2.531,Canada
1776-05-01,0.6759999999999999,3.748,Canada
1776-06-01,10.81,2.543,Canada
1776-07-01,11.99,2.657,Canada
1776-08-01,12.487,3.137,Canada
1776-09-01,4.31,2.918,Canada
1776-10-01,-4.104,2.86,Canada
1776-11-01,-11.536,4.098,Canada
1776-12-01,-18.079,3.082,Canada
1777-01-01,-18.094,3.5439999999999996,Canada
1777-02-01,-19.222,3.949,Canada
1777-03-01,-15.569,2.685,Canada
1777-04-01,-9.218,2.7239999999999998,Canada
1777-05-01,2.199,2.9189999999999996,Canada
1777-06-01,7.9289999999999985,2.5780000000000003,Canada
1777-07-01,10.688,2.5380000000000003,Canada
1777-08-01,9.901,2.492,Canada
1777-09-01,5.1370000000000005,3.03,Canada
1777-10-01,-5.561999999999999,2.815,Canada
1777-11-01,-12.901,2.638,Canada
1777-12-01,-20.297,2.878,Canada
1778-01-01,-23.603,2.745,Canada
1778-02-01,-19.065,3.693,Canada
1778-03-01,-17.311,2.8819999999999997,Canada
1778-04-01,-4.739,2.6,Canada
1778-05-01,2.322,2.733,Canada
1778-06-01,6.8039999999999985,2.8489999999999998,Canada
1778-09-01,7.081,2.611,Canada
1778-10-01,-4.212,3.73,Canada
1778-11-01,-13.377,2.96,Canada
1778-12-01,-21.656,3.102,Canada
1779-01-01,-25.249,3.159,Canada
1779-02-01,-21.1,3.6839999999999997,Canada
1779-03-01,-14.532,3.4219999999999997,Canada
1779-04-01,-5.4579999999999975,2.9389999999999996,Canada
